DATE,AUTHOR,TWEET
2016-11-08 00:29:10,Lynskey2748,"RT @MMAfightfans: ' #TrumpPence16 NEVER, NEVER DISHONEST ' @HillaryClinton #Credibility Cannot Be Bought~ https://t.co/55ucXEd4nn"
2016-11-08 00:29:10,DmarieT16,"RT @FoxBusiness: #Clinton aide says @ClintonFdn  paid for Chelsea's wedding, @WikiLeaks emails show. https://t.co/a6ddJODzaA https://t.co/l'"
2016-11-08 00:29:10,Roldan2520,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:29:11,stedge_doria,"RT @trumpUni: Thanks for following, retweeting &amp; posting with us. We hope we made a difference. Pls vote for @HillaryClinton.  https://t.co'"
2016-11-08 00:29:11,marytg66,The difference in content between #CLINTON &amp; #Trump is like listening to a PhD. Argue against a preschooler. #Policy #NeverTrump #ImWitHer
2016-11-08 00:29:10,lala918,RT @RiggedDebate: Breaking: Jay Z punches underage girl in the face for taking his picture backstage at @HillaryClinton rally.' 
2016-11-08 00:29:11,brandon_tmt,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:29:11,KillersLie,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:29:10,tvogvo,"@BonnieGranny @cut_the_crap_ec  @HillaryClinton , STOP THE JIHAD INVASION COMING TO YOUR HOME! VOTE TRUMP! https://t.co/OXEGB8kkQ5"
2016-11-08 00:29:11,MsKatieChap,Wow did anyone ever notice that #Hillary has the word #Liar in her own name? HA!
2016-11-08 00:29:11,bjp4765,"RT @megynkelly: .@TGowdySC: '[@HillaryClinton] is the reason that we are discussing this hours before a general election, not Jim C' "
2016-11-08 00:29:11,Timberolic,"RT @zachhaller: #ImVotingBecause I oppose virtually everything @HillaryClinton stands for &amp;

all Americans must unite to defeat her https:/'"
2016-11-08 00:29:11,Roperlaine1987,@HillaryClinton @POTUS @realDonaldTrump  VOTE TRUMP WEAR RED..LETS SAVE AMERICA for corrupt insane criminals like hillary and her minions!!!
2016-11-08 00:29:11,siesienna,"RT @lybr3: Yes, but if ppl in EVERY state dont realize how serious this election is, they ARE dumb. I'll say it, anyone voting' "
2016-11-08 00:29:11,KevOrzechowski,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:29:11,ariestess69,RT @dinahwas: A little story of why #ImWithHer. This is for you Mom. https://t.co/fuJ7GGaatQ
2016-11-08 00:29:11,glennhduncan50,"RT @BretBaier: .@foxnewspoll among likely Independent voters: @HillaryClinton 36%, @realDonaldTrump 42% #SpecialReport https://t.co/7Bmtd5O'"
2016-11-08 00:29:11,ItzaCicero,RT @roycan79: #OHIO'S 2017 #OBAMACARE PREMIUMS UP 55-106%! HIGHEST in USA!  Families FURIOUS over BLOATED prices! #Trump will LOW' 
2016-11-08 00:29:11,TheXclass,"OMG, Commies! You're pretty violent, huh? And why do Dems always want @RioSlade to go to Hell for her political bel' https://t.co/25Fz73ZEWB"
2016-11-08 00:29:12,kay_matte,RT @WeNeedTrump: BREAKING: More emails just released. DM me if you find anything good! https://t.co/vnv2MHLNUQ
2016-11-08 00:29:12,Kwwojcicki,RT @NHLRumors123: Who are you voting for? Please RT to get a large sample size! #PodestaEmails33 #ImWithHer #DNCLeaks2 #MAGA  #ElectionFina'
2016-11-08 00:29:12,Makerel_Sky,RT @ecc37: #PodestaEmails28 #wikileaks #Benghazi #ChrisStevens was #WithHer 2....he's dead now.#WakeUpAmerica #hillary does no' 
2016-11-08 00:29:12,taylarhender,RT @cailinrusso: Which one should I post?? ' #imwithher https://t.co/LEA27i4UGT
2016-11-08 00:29:12,korolevairma,RT wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' https://t.co/nRAsjt0ywh
2016-11-08 00:29:12,leoluminary,RT @USJeffersonianA: Trump is low hanging fruit. It's imperative we see wtf is going on in Clintonville. #MakeHistory w/DrJillStein. https:'
2016-11-08 00:29:12,Dev_Becker,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:29:12,TeresaBob,"RT @dogoodthings77: @CNN @HillaryClinton &lt;America will be more divided with you Hillary; your policies; poor judgment, dishonesty, and' "
2016-11-08 00:29:12,Black_Feather55,"RT @Harlan: .@HillaryClinton attacked Trump VOTERS (AGAIN).

Everyone knows she loathes half the country, but don't take my wor' "
2016-11-08 00:29:12,earthmom07,RT @JordanChariton: .@HillaryClinton camp freaked out over report HRC HERSELF met w/ Super Pac Priorities USA during primary...AGAINST' 
2016-11-08 00:29:12,SantoriniBoo,RT @CorrectRecord: .@HillaryClinton wrote a law to help pay for respite services for caregivers. #iheartcaregivers' 
2016-11-08 00:29:12,TheWalknBabes,RT @PVeritas_Action: Even former Dem Senator @russfeingold says that @HillaryClinton will use executive orders to circumvent the #2A https:'
2016-11-08 00:29:12,KyloRenski,@realDonaldTrump @HillaryClinton suck my dick pussys
2016-11-08 00:29:12,RhondaJG,"#ImVotingBecause I cannot allow a racist, bigot, who cares about no one but himself lead my country. #NeverTrump"
2016-11-08 00:29:12,drbrianheck,@HillaryClinton Are you really ok with illegal immigrants voting?
2016-11-08 00:29:12,PITBULL95,This is who supports #CrookedHillary https://t.co/pIKWx3ZdKf
2016-11-08 00:29:13,KrisVanh0use,RT @HeroAssange: #ImVotingBecause I want to limit the number of countries @HillaryClinton has bombed to 7 and end NAFTA. That's enough #Ber'
2016-11-08 00:29:12,rmontgomery29,"@realDonaldTrump May the GOD of Abraham, Isaac, &amp; Israel be with you and @mike_pence as you face the evil ofthis world @HillaryClinton #MAGA"
2016-11-08 00:29:13,loreedethlefse1,"RT @willyclicks: A Vote For Hillary is a Vote For World War 3! 

Are you 'with her' nuclear holocaust?

https://t.co/0M5FBW1y7j

#HillaryCl'"
2016-11-08 00:29:13,bunny_yoog,"RT @trumpUni: Thanks for following, retweeting &amp; posting with us. We hope we made a difference. Pls vote for @HillaryClinton.  https://t.co'"
2016-11-08 00:29:12,WatchFrogsBoil,RT Wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' https://t.co/Z4Hk73clKl
2016-11-08 00:29:13,isaidgooday,"RT @VoteAngryNow: #ImVotingBecause
Not Only Do I Want Trump To Lose,
I Want Him To Lose
By The Largest Margin In American History.
I Am NOT'"
2016-11-08 00:29:13,DeplorablePhD,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:29:13,fpatterson1050,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:29:13,NoHolidayforGOP,"RT @GarzaVillanueva: Obama calls out Trump for lying about him via #POLITICO 
#StrongerTogether 
#TNTweeters  https://t.co/j76MSaup6K https'"
2016-11-08 00:29:13,BabyMonsterGoon,Canvassing my uncle who is a New York citizen #ImWithHer #DefeatTrump https://t.co/RxIBuRAvr7 https://t.co/WAmnUCkVWq
2016-11-08 00:29:13,ckkoch3,"RT @OddlyB: And tomorrow we flush that movement down the toilet
#VoteOrGrope #ImWithHer https://t.co/evyRky2phF"
2016-11-08 00:29:13,Toddakins1,@Elliottgator @FoundinNV @HillaryClinton James Comey should change his name Patsy.
2016-11-08 00:29:13,JulieTexas12,"RT @PatriotByGod: November 7th Exit Poll. For those who have voted, who did you vote for? #Election2016 #ElectionNight #Hillary2016 #JillSt'"
2016-11-08 00:29:13,takUSbak,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:29:13,Nitninnycody,"RT @zachhaller: #ImVotingBecause I oppose virtually everything @HillaryClinton stands for &amp;

all Americans must unite to defeat her https:/'"
2016-11-08 00:29:13,GirlNamedNobody,"RT @JLo: Tomorrow, Let's Get Loud! #VOTE #ImWithHer' https://t.co/Xazgb3TyRU"
2016-11-08 00:29:13,dnellwatson,"RT @michellevisage: AFTER WATCHING THIS RACIST SHIT CALLED A TRUMP RALLY, BABIES I'M BEGGING YOU TO VOTE @HillaryClinton"
2016-11-08 00:29:13,OBO_XO,"RT @BernieSanders: ""The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competiti' "
2016-11-08 00:29:13,jeanmarierando4,"RT @MMAfightfans: ' #TrumpPence16 NEVER, NEVER DISHONEST ' @HillaryClinton #Credibility Cannot Be Bought~ https://t.co/55ucXEd4nn"
2016-11-08 00:29:13,Stewgator,RT @ConsrvOutfitter: GUIDE: How to report voter fraud #Election2016 https://t.co/6JXcd8nRKL #ElectionFraud #VoterFraud #Trump #Hillary' 
2016-11-08 00:29:13,ActionTime,RT @ActionTime: Trump Supporters Turn On Him After Trump Was 2 Hours Late For His Own Rally #VoteBlue #Hillary2016 #ImWithHer #HFA https://'
2016-11-08 00:29:13,Ziggywag,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:29:13,ProudTexanGal,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:29:13,writerseditor,@CauldronICYMI Reading tea leaves: he picked 1. Cleveland 2. Hillary.  What does it MEAN? #politics #Trump #HillaryClinton #Vote2016
2016-11-08 00:29:14,karithornton171,"RT @MMAfightfans: ' #TrumpPence16 NEVER, NEVER DISHONEST ' @HillaryClinton #Credibility Cannot Be Bought~ https://t.co/55ucXEd4nn"
2016-11-08 00:29:14,ScottDodge4,"RT @NHDems: NH is fired up, ready to go! Thx to @POTUS for speaking on the eve of Election Day. Be sure to vote tomorrow!' "
2016-11-08 00:29:14,DolphinsFanMVP,#Miami #StrongerTogether Culver activated from PUP. Pitts promoted from PS. #GoPhins #PhinsUp #GoFins #FinsUP https://t.co/lQaydhena9 #dol'
2016-11-08 00:29:14,Lily_v_Shtupp,RT @gollum1419_g: #ElectionFinalThoughts Obama's approval nears record high one day before election https://t.co/evHfPcbzAj #POTUS #ImWithH'
2016-11-08 00:29:14,Trump4Kentucky,RT @Darren32895836: It's Official Pensilvania is Coming Home For Donald Trump!!!@HillaryClinton 4Prison! #ElectionFinalThoughts' 
2016-11-08 00:29:14,Biddy702858,RT @FreeDavidKing: Every RT notifies @HillaryClinton on Twitter that she should just step aside and make room for #PresidentTrump!' 
2016-11-08 00:29:14,WinterCalista,"RT @willyclicks: A Vote For Hillary is a Vote For World War 3! 

Are you 'with her' nuclear holocaust?

https://t.co/0M5FBW1y7j

#HillaryCl'"
2016-11-08 00:29:14,aaronshaw3581,"RT @willyclicks: A Vote For Hillary is a Vote For World War 3! 

Are you 'with her' nuclear holocaust?

https://t.co/0M5FBW1y7j

#HillaryCl'"
2016-11-08 00:29:14,WhiteSanesatt1,"RT @NARAL: #ImVotingBecause our bodily autonomy, #ReproRights, &amp; gender equality is on the ballot this year. #ImWithHer https://t.co/tuxdFa'"
2016-11-08 00:29:14,215imreallyhim,"RT @Pharrell: We are not minority, we are majority! Go vote and make your voices heard. #imwithher https://t.co/XdK6MoIhRz"
2016-11-08 00:29:14,Willis2513,"RT @trumpUni: Thanks for following, retweeting &amp; posting with us. We hope we made a difference. Pls vote for @HillaryClinton.  https://t.co'"
2016-11-08 00:29:14,dana_raye3,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:29:14,soultraveler,@HillaryClinton Can you speak to this tonight? Ppl think u helped do obamacare so u won't do anything to fix it. Why ppl voting Trump.
2016-11-08 00:29:14,AlfredLieben,"RT @Trainspotter001: Never before in U.S. history have the crooks, thieves &amp; liars of the system been so united. They are ALL for' "
2016-11-08 00:29:14,da_buffalo_nish,@HillaryClinton here's your typical supporter and politician. Very proper https://t.co/0l3JtgyKkf
2016-11-08 00:29:14,joycekevon,RT @Darren32895836: It's Official Pensilvania is Coming Home For Donald Trump!!!@HillaryClinton 4Prison! #ElectionFinalThoughts' 
2016-11-08 00:29:14,Cfuakins2,"RT @beausjo: Unbelievable GlennBeck has changed his tune!

Wow &amp; what he says about Trump is scary 

#UniteBlue #Vote  #ImWithHer https://t'"
2016-11-08 00:29:14,upwithmike,"RT @LOrion: #ImWitHer #StrongerTogether #listosporhillary LET'S DO IT #VOTEBLUE @FlipItDem @MoveOn  #p2 
https://t.co/5OLj02m1zB https://t.'"
2016-11-08 00:29:14,babyramhoran,"VOTE FOR HILLARY!
VOTE FOR HILLARY!
VOTE FOR HILLARY!
VOTE FOR HILLARY!
VOTE FOR HILLARY!
VOTE FOR HILLARY!
VOTE FOR HILLARY!
#ImWithHer '"
2016-11-08 00:29:14,cherylann729,RT @Flannelgnome: #ImVotingBecause HRC's inner circle are satanic child raping cultists #MAGA #DNCLeak2 #Imwithher #NeverHillary https://t.'
2016-11-08 00:29:14,LouLasher,RT @Areejsiddig: @JordanChariton @DrJillStein @realDonaldTrump @HillaryClinton Go Jill GO!!!
2016-11-08 00:29:14,raffstr,RT @TheAngryKerbal: @FoxNews @SheriffClarke @HillaryClinton Maybe U should worry about your own job. You know the one we pay you to do http'
2016-11-08 00:29:14,kellyking1776,"RT @zachhaller: #ImVotingBecause I oppose virtually everything @HillaryClinton stands for &amp;

all Americans must unite to defeat her https:/'"
2016-11-08 00:29:14,OlsenSigur,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:29:14,SisterwBolter,RT @yokalli: #ImVotingBecause it is going to be hilarious to watch @HillaryClinton go to prison.
2016-11-08 00:29:14,HeyJude_007,RT @puppymnkey: #ImVotingBecause I love the children in my family. I want them to live without fear. Just love &amp; freedom to pursuit their d'
2016-11-08 00:29:14,CoreyLBrown_,And THIS #behavior! #TedNugent #TrumpSupporters #NeverTrump #Election2016 #OneMoreDay #AlmostOver #TheWorst' https://t.co/jaVnaoQpq7
2016-11-08 00:29:14,e_nelsy,"RT @Vote4HRC: The stakes in this election could not be more clear.
#UniteBlue #p2 #ctl #ImWithHer #TNTweeters https://t.co/wkJlcBpopN"
2016-11-08 00:29:14,TheBlakeDriver,"@PolitiBunny @BillKristol @weeklystandard I'm also proud to have stood up against this  vile, unfit candidate. Proud to be #NeverTrump."
2016-11-08 00:29:14,GarcMir,This is murder @HillaryClinton says it is ok #podestaemails33 https://t.co/C8RsVk2WgT
2016-11-08 00:29:15,PaulBrandfass,"RT @TUSK81: ""If @HillaryClinton wins FL'all but sending her to White House'one of the major reasons will be Hispanic voters."" https://t.co/'"
2016-11-08 00:29:15,srroberts47,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:29:15,kathrynbusch551,"RT @trumpUni: Thanks for following, retweeting &amp; posting with us. We hope we made a difference. Pls vote for @HillaryClinton.  https://t.co'"
2016-11-08 00:29:15,StaciGonzalezz,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:29:15,berniebernie546,"RT @zachhaller: #ImVotingBecause the @HillaryClinton campaign is a disgrace to American democracy &amp;

their lies &amp; corruption must b' "
2016-11-08 00:29:14,colter_quinn,"Tomorrow, we have a chance to stand up for the America we believe in! @HillaryClinton #ImWithHer ' https://t.co/jWdu9HQ1AM"
2016-11-08 00:29:15,sfkaw69,RT @ViralNova101: HERE IT IS FOLKS IN ALL ITS GLORY!!! https://t.co/dRVhJmhhv2 https://t.co/3PSaPe0Vrg #ElectionFinalThoughts #ImVotingBeca'
2016-11-08 00:29:15,SandraW11075083,RT @NH92276: No one can make you vote this way or that way. When you're in that booth it's between you and God. Do the right thing '#NeverT'
2016-11-08 00:29:15,Larrybarnett777,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:29:15,agavecorn,"RT @TUSK81: Alicia Machado, campaigning for @HillaryClinton in Florida: 'This is our election, Latinos!' https://t.co/bAeiTeSeXD https://t.'"
2016-11-08 00:29:15,BrianBthayes,RT @RiggedDebate: Breaking: Jay Z punches underage girl in the face for taking his picture backstage at @HillaryClinton rally.' 
2016-11-08 00:29:15,HoeDontWorry_,RT @LaurenJauregui: Freakin out about Election Day lol make sure you all go out and VOTEEEEE TOMORROW!! #imwithHER
2016-11-08 00:29:15,SBray1994,Time for bed I think https://t.co/fiHB3CVZ6J
2016-11-08 00:29:15,Ronin2428,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:29:15,BlackPearlMoi,"Philly, City of Brotherly Love gets a star-studded finale including Bon Jovi who says HILLARY #ImWithHER' https://t.co/Un21UFfVxD"
2016-11-08 00:29:15,FashionHitList,RT @lisabeasley12: @mattmfm @bizacco It's like being a kid on Christmas Day for me! #ImWitHer #StrongerTogether
2016-11-08 00:29:15,sunnyherring1,"#Wikileaks NYPD Arrests4 #ClintonPedophilia #Children SexSlavery 
BOTH HC&amp;BC
#HillaryClinton's Chief #Podesta Part' https://t.co/oGQWl95PIl"
2016-11-08 00:29:15,timm2million,"RT @_AltRight_Anew: If you're a fucking white male &amp; vote #Hillary, you might as well let another dude fuck your GF.' "
2016-11-08 00:29:15,LovToRideMyTrek,"RT @GodbotAF: #DNCLeak2 #draintheswap #HillaryClinton #hillaryclintonfo #DNCleaks2 #podestaemails32 Sorry if this offends any ""go' "
2016-11-08 00:29:15,BigHesDogg,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:29:15,coachrebeccamoo,"RT @zachhaller: #ImVotingBecause I oppose virtually everything @HillaryClinton stands for &amp;

all Americans must unite to defeat her https:/'"
2016-11-08 00:29:15,RissyHoll,"RT @Mom101: No better example of the 2 visions of America on the line tomorrow. And frankly, one sucks.  #GOTVforHRC' "
2016-11-08 00:29:15,ChadMac19,RT @AnAmericanTK: #ImVotingBecause I want to do my part to #TurnNCBlue &amp; shut Trump down. #imwithher2016 #ImWithHer Fired Up! Ready To Go!
2016-11-08 00:29:16,_ShakeNBaker_,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:29:15,Texas_awesome,RT @HoneyBadger1962: @BradThor @HillaryClinton My maid has top secret clearance.  Doesn't yours?  Sheesh Brad.
2016-11-08 00:29:16,003a04f8c2054b7,RT @DVATW: It is up to the American people to deliver the guilty verdict on #HillaryClinton that the FBI shied away from. Again https://t.c'
2016-11-08 00:29:16,q47bartos,"RT @MMAfightfans: ' #TrumpPence16 NEVER, NEVER DISHONEST ' @HillaryClinton #Credibility Cannot Be Bought~ https://t.co/55ucXEd4nn"
